appMasterHost,appId,runtime
normal_cluster,application_1758535431786_23046,0 days 00:00:14.973000
normal_cluster,application_1758535431786_23038,0 days 00:01:03.886000
normal_cluster,application_1758535431786_23048,0 days 00:00:24.489000
normal_cluster,application_1758535431786_23047,0 days 00:00:35.581000
normal_cluster,application_1758535431786_23040,0 days 00:01:16.114000
normal_cluster,application_1758535431786_23049,0 days 00:00:26.648000
normal_cluster,application_1758535431786_23045,0 days 00:01:09.202000
normal_cluster,application_1758535431786_23054,0 days 00:00:31.191000
normal_cluster,application_1758535431786_23042,0 days 00:02:01.407000
normal_cluster,application_1758535431786_23051,0 days 00:00:43.468000
normal_cluster,application_1758535431786_23053,0 days 00:00:42.712000
normal_cluster,application_1758535431786_23052,0 days 00:01:06.756000
normal_cluster,application_1758535431786_23061,0 days 00:00:20.690000
normal_cluster,application_1758535431786_23067,0 days 00:00:25.870000
normal_cluster,application_1758535431786_23066,0 days 00:00:33.381000
normal_cluster,application_1758535431786_23060,0 days 00:00:37.330000
normal_cluster,application_1758535431786_23031,0 days 00:05:40.591000
normal_cluster,application_1758535431786_23063,0 days 00:00:48.954000
normal_cluster,application_1758535431786_23068,0 days 00:00:42.254000
normal_cluster,application_1758535431786_23070,0 days 00:00:26.160000
normal_cluster,application_1758535431786_23069,0 days 00:00:53.544000
normal_cluster,application_1758535431786_23062,0 days 00:01:05.473000
normal_cluster,application_1758535431786_23057,0 days 00:01:14.920000
normal_cluster,application_1758535431786_23044,0 days 00:03:22.880000
normal_cluster,application_1758535431786_23050,0 days 00:02:50.486000
normal_cluster,application_1758535431786_23074,0 days 00:00:38.118000
normal_cluster,application_1758535431786_23072,0 days 00:00:40.744000
normal_cluster,application_1758535431786_23055,0 days 00:01:47.797000
normal_cluster,application_1758535431786_23076,0 days 00:00:24.480000
normal_cluster,application_1758535431786_23071,0 days 00:00:47.408000
normal_cluster,application_1758535431786_23077,0 days 00:00:11.423000
normal_cluster,application_1758535431786_23073,0 days 00:00:49.349000
normal_cluster,application_1758535431786_23058,0 days 00:01:39.691000
normal_cluster,application_1758535431786_23065,0 days 00:01:43.696000
normal_cluster,application_1758535431786_23059,0 days 00:01:47.059000
normal_cluster,application_1758535431786_23056,0 days 00:01:51.864000
normal_cluster,application_1758535431786_23078,0 days 00:00:21.823000
normal_cluster,application_1758535431786_23081,0 days 00:00:22.406000
normal_cluster,application_1758535431786_23080,0 days 00:00:28.915000
normal_cluster,application_1758535431786_23084,0 days 00:00:12.698000
normal_cluster,application_1758535431786_23086,0 days 00:00:20.440000
normal_cluster,application_1758535431786_23090,0 days 00:00:28.501000
normal_cluster,application_1758535431786_23085,0 days 00:00:38.758000
normal_cluster,application_1758535431786_23089,0 days 00:00:41.519000
normal_cluster,application_1758535431786_23100,0 days 00:00:22.595000
normal_cluster,application_1758535431786_23099,0 days 00:00:32.618000
normal_cluster,application_1758535431786_23075,0 days 00:02:01.056000
normal_cluster,application_1758535431786_23103,0 days 00:00:25.212000
normal_cluster,application_1758535431786_23096,0 days 00:00:46.270000
normal_cluster,application_1758535431786_23098,0 days 00:00:43.624000
normal_cluster,application_1758535431786_23104,0 days 00:00:30.903000
normal_cluster,application_1758535431786_23094,0 days 00:01:06.485000
normal_cluster,application_1758535431786_23102,0 days 00:00:50.169000
normal_cluster,application_1758535431786_23101,0 days 00:00:55.256000
normal_cluster,application_1758535431786_23092,0 days 00:01:33.069000
normal_cluster,application_1758535431786_23097,0 days 00:01:17.630000
normal_cluster,application_1758535431786_23082,0 days 00:02:00.253000
normal_cluster,application_1758535431786_23083,0 days 00:02:09.974000
normal_cluster,application_1758535431786_23106,0 days 00:00:37.909000
normal_cluster,application_1758535431786_23095,0 days 00:01:45.838000
normal_cluster,application_1758535431786_23108,0 days 00:00:28.197000
normal_cluster,application_1758535431786_23107,0 days 00:00:33.333000
normal_cluster,application_1758535431786_23105,0 days 00:01:16.321000
normal_cluster,application_1758535431786_23091,0 days 00:02:17.893000
normal_cluster,application_1758535431786_23110,0 days 00:00:30.781000
normal_cluster,application_1758535431786_23111,0 days 00:00:24.730000
normal_cluster,application_1758535431786_23113,0 days 00:00:19.962000
normal_cluster,application_1758535431786_23112,0 days 00:00:24.512000
normal_cluster,application_1758535431786_23087,0 days 00:03:02.003000
normal_cluster,application_1758535431786_23116,0 days 00:00:31.854000
normal_cluster,application_1758535431786_22998,0 days 00:23:47.458000
normal_cluster,application_1758535431786_23043,0 days 00:07:39.885000
normal_cluster,application_1758535431786_23109,0 days 00:01:31.869000
normal_cluster,application_1758535431786_23079,0 days 00:03:49.231000
normal_cluster,application_1758535431786_23088,0 days 00:03:40.730000
normal_cluster,application_1758535431786_23115,0 days 00:01:21.489000
normal_cluster,application_1758535431786_23119,0 days 00:00:11.988000
normal_cluster,application_1758535431786_23121,0 days 00:00:23.222000
normal_cluster,application_1758535431786_23122,0 days 00:00:23.052000
normal_cluster,application_1758535431786_23093,0 days 00:03:47.921000
normal_cluster,application_1758535431786_23114,0 days 00:01:40.480000
normal_cluster,application_1758535431786_23120,0 days 00:00:36.616000
normal_cluster,application_1758535431786_23118,0 days 00:00:36.439000
normal_cluster,application_1758535431786_23064,0 days 00:06:29.265000
normal_cluster,application_1758535431786_23123,0 days 00:00:43.620000
normal_cluster,application_1758535431786_23136,0 days 00:00:27.808000
normal_cluster,application_1758535431786_23133,0 days 00:00:28.304000
normal_cluster,application_1758535431786_23134,0 days 00:00:32.135000
normal_cluster,application_1758535431786_23135,0 days 00:00:47.023000
normal_cluster,application_1758535431786_23117,0 days 00:02:07.773000
normal_cluster,application_1758535431786_23142,0 days 00:00:12.911000
normal_cluster,application_1758535431786_23127,0 days 00:01:21.910000
normal_cluster,application_1758535431786_23129,0 days 00:01:28.725000
normal_cluster,application_1758535431786_23141,0 days 00:00:32.413000
normal_cluster,application_1758535431786_23145,0 days 00:00:30.329000
normal_cluster,application_1758535431786_23130,0 days 00:01:33.452000
normal_cluster,application_1758535431786_23150,0 days 00:00:43.474000
normal_cluster,application_1758535431786_23132,0 days 00:01:36.487000
normal_cluster,application_1758535431786_23124,0 days 00:02:19.227000
normal_cluster,application_1758535431786_23149,0 days 00:00:44.761000
normal_cluster,application_1758535431786_23137,0 days 00:01:38.170000
normal_cluster,application_1758535431786_23159,0 days 00:00:37.559000
normal_cluster,application_1758535431786_23147,0 days 00:00:45.643000
normal_cluster,application_1758535431786_23160,0 days 00:00:35.302000
normal_cluster,application_1758535431786_23156,0 days 00:00:47.183000
normal_cluster,application_1758535431786_23161,0 days 00:00:20.416000
normal_cluster,application_1758535431786_23140,0 days 00:00:22.336000
normal_cluster,application_1758535431786_23001,0 days 00:26:56.079000
normal_cluster,application_1758535431786_23125,0 days 00:02:22.739000
normal_cluster,application_1758535431786_23126,0 days 00:02:27.021000
normal_cluster,application_1758535431786_23148,0 days 00:01:15.712000
normal_cluster,application_1758535431786_23152,0 days 00:01:19.502000
normal_cluster,application_1758535431786_23162,0 days 00:00:30.468000
normal_cluster,application_1758535431786_23138,0 days 00:02:06.134000
normal_cluster,application_1758535431786_23144,0 days 00:01:36.594000
normal_cluster,application_1758535431786_23169,0 days 00:00:17.822000
normal_cluster,application_1758535431786_23163,0 days 00:00:39.490000
normal_cluster,application_1758535431786_23165,0 days 00:00:36.607000
normal_cluster,application_1758535431786_23167,0 days 00:00:29.068000
normal_cluster,application_1758535431786_23171,0 days 00:00:31.030000
normal_cluster,application_1758535431786_23174,0 days 00:00:22.083000
normal_cluster,application_1758535431786_23153,0 days 00:02:00.116000
normal_cluster,application_1758535431786_23157,0 days 00:01:22.425000
normal_cluster,application_1758535431786_23168,0 days 00:00:53.888000
normal_cluster,application_1758535431786_23128,0 days 00:03:10.263000
normal_cluster,application_1758535431786_23155,0 days 00:02:06.925000
normal_cluster,application_1758535431786_23166,0 days 00:01:22.797000
normal_cluster,application_1758535431786_23176,0 days 00:00:44.890000
normal_cluster,application_1758535431786_23154,0 days 00:02:41.729000
normal_cluster,application_1758535431786_23164,0 days 00:01:52.263000
normal_cluster,application_1758535431786_19065,0 days 09:49:59.716000
normal_cluster,application_1758535431786_23173,0 days 00:01:28.887000
normal_cluster,application_1758535431786_23182,0 days 00:00:30.521000
normal_cluster,application_1758535431786_23177,0 days 00:01:01.243000
normal_cluster,application_1758535431786_23181,0 days 00:00:42.681000
normal_cluster,application_1758535431786_23184,0 days 00:00:43.603000
normal_cluster,application_1758535431786_23158,0 days 00:02:43.008000
normal_cluster,application_1758535431786_23180,0 days 00:01:28.747000
normal_cluster,application_1758535431786_23178,0 days 00:01:38.702000
normal_cluster,application_1758535431786_23143,0 days 00:03:23.800000
normal_cluster,application_1758535431786_23185,0 days 00:01:09.862000
normal_cluster,application_1758535431786_23183,0 days 00:01:36.149000
normal_cluster,application_1758535431786_23179,0 days 00:01:54.609000
normal_cluster,application_1758535431786_23172,0 days 00:02:55.369000
normal_cluster,application_1758535431786_23170,0 days 00:03:07.440000
normal_cluster,application_1758535431786_23189,0 days 00:00:49.962000
normal_cluster,application_1758535431786_23188,0 days 00:01:01.601000
normal_cluster,application_1758535431786_23187,0 days 00:01:18.949000
normal_cluster,application_1758535431786_23131,0 days 00:05:44.244000
normal_cluster,application_1758535431786_23175,0 days 00:03:05.235000
normal_cluster,application_1758535431786_23194,0 days 00:00:16.065000
normal_cluster,application_1758535431786_23191,0 days 00:00:20.499000
normal_cluster,application_1758535431786_23151,0 days 00:05:03.728000
normal_cluster,application_1758535431786_23206,0 days 00:00:11.706000
normal_cluster,application_1758535431786_23205,0 days 00:00:12.800000
normal_cluster,application_1758535431786_23203,0 days 00:00:13.539000
normal_cluster,application_1758535431786_23201,0 days 00:00:13.454000
normal_cluster,application_1758535431786_23195,0 days 00:00:15.019000
normal_cluster,application_1758535431786_23198,0 days 00:00:14.321000
normal_cluster,application_1758535431786_23202,0 days 00:00:15.408000
normal_cluster,application_1758535431786_23207,0 days 00:00:21.660000
normal_cluster,application_1758535431786_23196,0 days 00:00:26.604000
normal_cluster,application_1758535431786_23204,0 days 00:00:40.177000
normal_cluster,application_1758535431786_23214,0 days 00:00:12.517000
normal_cluster,application_1758535431786_23197,0 days 00:00:44.458000
normal_cluster,application_1758535431786_23210,0 days 00:00:31.449000
normal_cluster,application_1758535431786_23215,0 days 00:00:10.849000
normal_cluster,application_1758535431786_23213,0 days 00:00:16.192000
normal_cluster,application_1758535431786_23208,0 days 00:00:47.118000
normal_cluster,application_1758535431786_23211,0 days 00:00:25.183000
normal_cluster,application_1758535431786_23212,0 days 00:00:27.264000
normal_cluster,application_1758535431786_23220,0 days 00:00:13.886000
normal_cluster,application_1758535431786_23218,0 days 00:00:21.034000
normal_cluster,application_1758535431786_23219,0 days 00:00:25.609000
normal_cluster,application_1758535431786_23217,0 days 00:00:27.935000
normal_cluster,application_1758535431786_23146,0 days 00:06:19.201000
normal_cluster,application_1758535431786_23193,0 days 00:01:35.014000
normal_cluster,application_1758535431786_23199,0 days 00:01:28.123000
normal_cluster,application_1758535431786_23209,0 days 00:01:22.228000
normal_cluster,application_1758535431786_23223,0 days 00:00:28.631000
normal_cluster,application_1758535431786_23190,0 days 00:02:14.654000
normal_cluster,application_1758535431786_23225,0 days 00:00:24.640000
normal_cluster,application_1758535431786_23192,0 days 00:02:11.602000
normal_cluster,application_1758535431786_23221,0 days 00:01:10.867000
normal_cluster,application_1758535431786_23236,0 days 00:00:23.676000
normal_cluster,application_1758535431786_23235,0 days 00:00:28.154000
normal_cluster,application_1758535431786_23241,0 days 00:00:24.496000
normal_cluster,application_1758535431786_23238,0 days 00:01:07.504000
normal_cluster,application_1758535431786_23234,0 days 00:01:20.947000
normal_cluster,application_1758535431786_23232,0 days 00:01:22.267000
normal_cluster,application_1758535431786_23240,0 days 00:01:09.120000
normal_cluster,application_1758535431786_23231,0 days 00:01:41.618000
normal_cluster,application_1758535431786_23242,0 days 00:00:28.249000
normal_cluster,application_1758535431786_23243,0 days 00:00:44.293000
normal_cluster,application_1758535431786_23244,0 days 00:00:50.306000
normal_cluster,application_1758535431786_23222,0 days 00:03:41.335000
normal_cluster,application_1758535431786_23228,0 days 00:03:01.238000
normal_cluster,application_1758535431786_23239,0 days 00:01:15.838000
normal_cluster,application_1758535431786_23245,0 days 00:01:12.655000
normal_cluster,application_1758535431786_23233,0 days 00:02:50.552000
normal_cluster,application_1758535431786_23237,0 days 00:01:41.602000
normal_cluster,application_1758535431786_23246,0 days 00:01:07.236000
normal_cluster,application_1758535431786_23226,0 days 00:03:36.163000
normal_cluster,application_1758535431786_23224,0 days 00:03:59.258000
normal_cluster,application_1758535431786_23230,0 days 00:03:29.213000
normal_cluster,application_1758535431786_23247,0 days 00:00:39.738000
normal_cluster,application_1758535431786_23139,0 days 00:10:32.732000
normal_cluster,application_1758535431786_23248,0 days 00:00:36.903000
normal_cluster,application_1758535431786_23229,0 days 00:04:10.720000
normal_cluster,application_1758535431786_23251,0 days 00:00:38.161000
normal_cluster,application_1758535431786_23255,0 days 00:00:13.862000
normal_cluster,application_1758535431786_23252,0 days 00:00:31.745000
normal_cluster,application_1758535431786_23227,0 days 00:04:35.259000
normal_cluster,application_1758535431786_23249,0 days 00:01:06.733000
normal_cluster,application_1758535431786_23257,0 days 00:00:21.832000
normal_cluster,application_1758535431786_23216,0 days 00:06:00.740000
normal_cluster,application_1758535431786_23250,0 days 00:01:29.922000
normal_cluster,application_1758535431786_23254,0 days 00:00:54.231000
normal_cluster,application_1758535431786_23259,0 days 00:00:28.264000
normal_cluster,application_1758535431786_23260,0 days 00:00:28.644000
normal_cluster,application_1758535431786_23258,0 days 00:01:10.174000
normal_cluster,application_1758535431786_23264,0 days 00:00:12.523000
normal_cluster,application_1758535431786_23253,0 days 00:01:34.375000
normal_cluster,application_1758535431786_23261,0 days 00:00:35.471000
normal_cluster,application_1758535431786_23266,0 days 00:00:14.684000
normal_cluster,application_1758535431786_23262,0 days 00:00:24.666000
normal_cluster,application_1758535431786_23256,0 days 00:01:44.216000
normal_cluster,application_1758535431786_23265,0 days 00:00:33.670000
normal_cluster,application_1758535431786_23269,0 days 00:00:32.775000
normal_cluster,application_1758535431786_23263,0 days 00:00:46.002000
normal_cluster,application_1758535431786_23275,0 days 00:00:22.834000
normal_cluster,application_1758535431786_23276,0 days 00:00:23.945000
normal_cluster,application_1758535431786_23278,0 days 00:00:30.618000
normal_cluster,application_1758535431786_23268,0 days 00:00:48.739000
normal_cluster,application_1758535431786_23272,0 days 00:00:40.382000
normal_cluster,application_1758535431786_22999,0 days 00:39:17.999000
normal_cluster,application_1758535431786_23267,0 days 00:01:03.902000
normal_cluster,application_1758535431786_23277,0 days 00:00:59.159000
normal_cluster,application_1758535431786_23280,0 days 00:00:55.461000
normal_cluster,application_1758535431786_23281,0 days 00:00:43.455000
normal_cluster,application_1758535431786_23282,0 days 00:00:32.528000
normal_cluster,application_1758535431786_23273,0 days 00:01:15.056000
normal_cluster,application_1758535431786_23285,0 days 00:00:20.494000
normal_cluster,application_1758535431786_23286,0 days 00:00:21.749000
normal_cluster,application_1758535431786_23284,0 days 00:00:51.687000
normal_cluster,application_1758535431786_23271,0 days 00:01:45.443000
normal_cluster,application_1758535431786_23289,0 days 00:00:41.506000
normal_cluster,application_1758535431786_23291,0 days 00:00:36.448000
normal_cluster,application_1758535431786_23288,0 days 00:00:51.710000
normal_cluster,application_1758535431786_23293,0 days 00:00:17.021000
normal_cluster,application_1758535431786_23283,0 days 00:01:05.085000
normal_cluster,application_1758535431786_23287,0 days 00:00:58.990000
normal_cluster,application_1758535431786_23294,0 days 00:00:24.700000
normal_cluster,application_1758535431786_23292,0 days 00:00:30.646000
normal_cluster,application_1758535431786_23279,0 days 00:02:12.289000
normal_cluster,application_1758535431786_23298,0 days 00:00:22.190000
normal_cluster,application_1758535431786_23270,0 days 00:02:59.064000
normal_cluster,application_1758535431786_23296,0 days 00:00:33.425000
normal_cluster,application_1758535431786_23297,0 days 00:00:33.759000
normal_cluster,application_1758535431786_23299,0 days 00:00:31.970000
normal_cluster,application_1758535431786_23295,0 days 00:01:11.823000
normal_cluster,application_1758535431786_23300,0 days 00:00:56.563000
normal_cluster,application_1758535431786_23312,0 days 00:00:12.075000
normal_cluster,application_1758535431786_23306,0 days 00:00:29.785000
normal_cluster,application_1758535431786_23301,0 days 00:00:32.958000
normal_cluster,application_1758535431786_23313,0 days 00:00:22.415000
normal_cluster,application_1758535431786_23302,0 days 00:00:33.427000
normal_cluster,application_1758535431786_23308,0 days 00:00:30.564000
normal_cluster,application_1758535431786_23307,0 days 00:00:42.165000
normal_cluster,application_1758535431786_23290,0 days 00:02:50.735000
normal_cluster,application_1758535431786_23311,0 days 00:00:43.740000
normal_cluster,application_1758535431786_23318,0 days 00:00:44.065000
normal_cluster,application_1758535431786_23321,0 days 00:00:24.552000
normal_cluster,application_1758535431786_23320,0 days 00:00:32.702000
normal_cluster,application_1758535431786_23200,0 days 00:11:37.531000
normal_cluster,application_1758535431786_23314,0 days 00:00:56.665000
normal_cluster,application_1758535431786_23324,0 days 00:00:15.135000
normal_cluster,application_1758535431786_23327,0 days 00:00:19.430000
normal_cluster,application_1758535431786_23274,0 days 00:04:21.679000
normal_cluster,application_1758535431786_23309,0 days 00:01:07.127000
normal_cluster,application_1758535431786_23315,0 days 00:01:07.964000
normal_cluster,application_1758535431786_23325,0 days 00:00:32.782000
normal_cluster,application_1758535431786_23326,0 days 00:00:35.843000
normal_cluster,application_1758535431786_23331,0 days 00:00:17.315000
normal_cluster,application_1758535431786_23322,0 days 00:00:51.440000
normal_cluster,application_1758535431786_23330,0 days 00:00:20.325000
normal_cluster,application_1758535431786_23319,0 days 00:01:29.803000
normal_cluster,application_1758535431786_23328,0 days 00:00:30.596000
normal_cluster,application_1758535431786_23303,0 days 00:01:53.713000
normal_cluster,application_1758535431786_23329,0 days 00:00:34.878000
normal_cluster,application_1758535431786_23335,0 days 00:00:11.272000
normal_cluster,application_1758535431786_23333,0 days 00:00:19.615000
normal_cluster,application_1758535431786_23332,0 days 00:00:58.962000
normal_cluster,application_1758535431786_23339,0 days 00:00:13.121000
normal_cluster,application_1758535431786_23337,0 days 00:00:35.109000
normal_cluster,application_1758535431786_23342,0 days 00:00:33.617000
normal_cluster,application_1758535431786_23341,0 days 00:00:48.123000
normal_cluster,application_1758535431786_23344,0 days 00:00:17.149000
normal_cluster,application_1758535431786_23345,0 days 00:00:19.290000
normal_cluster,application_1758535431786_23334,0 days 00:03:26.012000
normal_cluster,application_1758535431786_23343,0 days 00:02:23.143000
normal_cluster,application_1758535431786_23348,0 days 00:00:30.096000
normal_cluster,application_1758535431786_23347,0 days 00:00:36.227000
normal_cluster,application_1758535431786_23351,0 days 00:00:18.171000
normal_cluster,application_1758535431786_23336,0 days 00:04:24.888000
normal_cluster,application_1758535431786_23346,0 days 00:01:52.346000
normal_cluster,application_1758535431786_23352,0 days 00:00:19.058000
normal_cluster,application_1758535431786_23310,0 days 00:06:05.019000
normal_cluster,application_1758535431786_23349,0 days 00:00:48.462000
normal_cluster,application_1758535431786_23353,0 days 00:00:23.192000
normal_cluster,application_1758535431786_23350,0 days 00:01:03.925000
normal_cluster,application_1758535431786_23354,0 days 00:00:25.649000
normal_cluster,application_1758535431786_23323,0 days 00:06:12.951000
normal_cluster,application_1758535431786_23305,0 days 00:07:13.879000
normal_cluster,application_1758535431786_23355,0 days 00:00:26.182000
normal_cluster,application_1758535431786_23338,0 days 00:04:52.283000
normal_cluster,application_1758535431786_23358,0 days 00:00:17.873000
normal_cluster,application_1758535431786_23356,0 days 00:00:21.282000
normal_cluster,application_1758535431786_23357,0 days 00:01:25.437000
normal_cluster,application_1758535431786_23361,0 days 00:00:30.259000
normal_cluster,application_1758535431786_23363,0 days 00:00:27.633000
normal_cluster,application_1758535431786_23316,0 days 00:10:50.243000
normal_cluster,application_1758535431786_23362,0 days 00:01:28.914000
normal_cluster,application_1758535431786_23364,0 days 00:00:34.526000
normal_cluster,application_1758535431786_23317,0 days 00:12:10.643000
normal_cluster,application_1758535431786_23360,0 days 00:04:51.513000
normal_cluster,application_1758535431786_23365,0 days 00:01:16.396000
normal_cluster,application_1758535431786_23366,0 days 00:00:26.415000
normal_cluster,application_1758535431786_23367,0 days 00:00:17.078000
normal_cluster,application_1758535431786_23304,0 days 00:16:07.681000
normal_cluster,application_1758535431786_23340,0 days 00:14:27.889000
normal_cluster,application_1758535431786_23369,0 days 00:00:33.799000
normal_cluster,application_1758535431786_23370,0 days 00:00:45.697000
normal_cluster,application_1758535431786_23372,0 days 00:00:20.718000
normal_cluster,application_1758535431786_23374,0 days 00:00:31.631000
normal_cluster,application_1758535431786_23371,0 days 00:01:36.007000
normal_cluster,application_1758535431786_23373,0 days 00:00:20.620000
normal_cluster,application_1758535431786_23368,0 days 00:05:16.997000
normal_cluster,application_1758535431786_23375,0 days 00:00:38.063000
normal_cluster,application_1758535431786_23376,0 days 00:00:26.144000
normal_cluster,application_1758535431786_22997,0 days 01:06:17.566000
normal_cluster,application_1758535431786_23378,0 days 00:00:43.418000
normal_cluster,application_1758535431786_23381,0 days 00:00:47.494000
normal_cluster,application_1758535431786_23380,0 days 00:00:50.068000
normal_cluster,application_1758535431786_23382,0 days 00:00:32.550000
normal_cluster,application_1758535431786_23186,0 days 00:38:53.451000
normal_cluster,application_1758535431786_23383,0 days 00:00:42.556000
normal_cluster,application_1758535431786_23379,0 days 00:02:16.913000
normal_cluster,application_1758535431786_23385,0 days 00:00:31.489000
normal_cluster,application_1758535431786_23386,0 days 00:00:33.139000
normal_cluster,application_1758535431786_23389,0 days 00:00:28.548000
normal_cluster,application_1758535431786_23392,0 days 00:00:31.506000
normal_cluster,application_1758535431786_23393,0 days 00:00:33.047000
normal_cluster,application_1758535431786_23395,0 days 00:00:34.979000
normal_cluster,application_1758535431786_23397,0 days 00:00:26.686000
normal_cluster,application_1758535431786_23391,0 days 00:00:46.670000
normal_cluster,application_1758535431786_23387,0 days 00:01:07.957000
normal_cluster,application_1758535431786_23394,0 days 00:01:08.557000
normal_cluster,application_1758535431786_23401,0 days 00:00:21.847000
normal_cluster,application_1758535431786_23396,0 days 00:01:28.076000
normal_cluster,application_1758535431786_23400,0 days 00:00:35.826000
normal_cluster,application_1758535431786_23399,0 days 00:00:44.452000
normal_cluster,application_1758535431786_23402,0 days 00:00:58.372000
normal_cluster,application_1758535431786_23359,0 days 00:24:12.430000
normal_cluster,application_1758535431786_23403,0 days 00:00:45.914000
normal_cluster,application_1758535431786_23404,0 days 00:00:24.342000
normal_cluster,application_1758535431786_23405,0 days 00:00:33.126000
normal_cluster,application_1758535431786_23398,0 days 00:01:25.982000
normal_cluster,application_1758535431786_23407,0 days 00:00:56.551000
normal_cluster,application_1758535431786_23410,0 days 00:00:42.053000
normal_cluster,application_1758535431786_23408,0 days 00:00:46.717000
normal_cluster,application_1758535431786_23412,0 days 00:00:20.803000
normal_cluster,application_1758535431786_23411,0 days 00:01:08.797000
normal_cluster,application_1758535431786_23388,0 days 00:03:47.062000
normal_cluster,application_1758535431786_23390,0 days 00:03:53.678000
normal_cluster,application_1758535431786_23413,0 days 00:00:19.072000
normal_cluster,application_1758535431786_23417,0 days 00:00:15.346000
normal_cluster,application_1758535431786_23418,0 days 00:00:20.806000
normal_cluster,application_1758535431786_23416,0 days 00:00:28.950000
normal_cluster,application_1758535431786_23424,0 days 00:00:18.330000
normal_cluster,application_1758535431786_23414,0 days 00:01:30.983000
normal_cluster,application_1758535431786_23423,0 days 00:01:15.740000
normal_cluster,application_1758535431786_23415,0 days 00:01:54.520000
normal_cluster,application_1758535431786_23419,0 days 00:01:42.202000
normal_cluster,application_1758535431786_23426,0 days 00:00:38.398000
normal_cluster,application_1758535431786_23427,0 days 00:00:16.707000
normal_cluster,application_1758535431786_23432,0 days 00:00:28.777000
normal_cluster,application_1758535431786_23436,0 days 00:00:49.092000
normal_cluster,application_1758535431786_23409,0 days 00:05:53.738000
normal_cluster,application_1758535431786_23442,0 days 00:00:24.337000
normal_cluster,application_1758535431786_23430,0 days 00:01:07.743000
normal_cluster,application_1758535431786_23435,0 days 00:01:30.044000
normal_cluster,application_1758535431786_23441,0 days 00:00:47.543000
normal_cluster,application_1758535431786_23443,0 days 00:00:51.562000
normal_cluster,application_1758535431786_23444,0 days 00:00:22.243000
normal_cluster,application_1758535431786_23431,0 days 00:01:38.123000
normal_cluster,application_1758535431786_23428,0 days 00:01:43.210000
normal_cluster,application_1758535431786_23447,0 days 00:00:22.595000
normal_cluster,application_1758535431786_23433,0 days 00:01:50.478000
normal_cluster,application_1758535431786_23440,0 days 00:01:41.198000
normal_cluster,application_1758535431786_23446,0 days 00:00:32.169000
normal_cluster,application_1758535431786_23445,0 days 00:00:33.645000
normal_cluster,application_1758535431786_23449,0 days 00:00:12.383000
normal_cluster,application_1758535431786_23448,0 days 00:00:32.202000
normal_cluster,application_1758535431786_23451,0 days 00:00:22.996000
normal_cluster,application_1758535431786_23452,0 days 00:00:21.680000
normal_cluster,application_1758535431786_23450,0 days 00:00:23.226000
normal_cluster,application_1758535431786_23455,0 days 00:00:17.152000
normal_cluster,application_1758535431786_23429,0 days 00:02:35.508000
normal_cluster,application_1758535431786_23439,0 days 00:02:28.313000
normal_cluster,application_1758535431786_23458,0 days 00:00:26.706000
normal_cluster,application_1758535431786_23461,0 days 00:00:12.778000
normal_cluster,application_1758535431786_23425,0 days 00:04:11.416000
normal_cluster,application_1758535431786_23457,0 days 00:00:39.085000
normal_cluster,application_1758535431786_23453,0 days 00:00:54.743000
normal_cluster,application_1758535431786_23434,0 days 00:03:05.941000
normal_cluster,application_1758535431786_23454,0 days 00:01:04.056000
normal_cluster,application_1758535431786_23468,0 days 00:00:21.044000
normal_cluster,application_1758535431786_23437,0 days 00:03:24.367000
normal_cluster,application_1758535431786_23467,0 days 00:00:30.017000
normal_cluster,application_1758535431786_23464,0 days 00:00:41.133000
normal_cluster,application_1758535431786_23472,0 days 00:00:28.798000
normal_cluster,application_1758535431786_23462,0 days 00:00:49.328000
normal_cluster,application_1758535431786_23463,0 days 00:00:48.728000
normal_cluster,application_1758535431786_23475,0 days 00:00:17.014000
normal_cluster,application_1758535431786_23422,0 days 00:05:56.096000
normal_cluster,application_1758535431786_23470,0 days 00:00:41.694000
normal_cluster,application_1758535431786_23476,0 days 00:00:21.978000
normal_cluster,application_1758535431786_23471,0 days 00:00:45.440000
normal_cluster,application_1758535431786_23421,0 days 00:06:12.675000
normal_cluster,application_1758535431786_23473,0 days 00:00:49.677000
normal_cluster,application_1758535431786_23479,0 days 00:00:25.242000
normal_cluster,application_1758535431786_23460,0 days 00:01:56.252000
normal_cluster,application_1758535431786_23481,0 days 00:00:22.230000
normal_cluster,application_1758535431786_23480,0 days 00:00:33.652000
normal_cluster,application_1758535431786_23485,0 days 00:00:28.985000
normal_cluster,application_1758535431786_23484,0 days 00:00:33.787000
normal_cluster,application_1758535431786_23474,0 days 00:01:34.365000
normal_cluster,application_1758535431786_23466,0 days 00:02:12.981000
normal_cluster,application_1758535431786_23483,0 days 00:00:52.787000
normal_cluster,application_1758535431786_23465,0 days 00:02:18.700000
normal_cluster,application_1758535431786_23477,0 days 00:01:49.067000
normal_cluster,application_1758535431786_23488,0 days 00:00:35.609000
normal_cluster,application_1758535431786_23469,0 days 00:02:24.217000
normal_cluster,application_1758535431786_23486,0 days 00:01:13.167000
normal_cluster,application_1758535431786_23492,0 days 00:00:33.716000
normal_cluster,application_1758535431786_23491,0 days 00:00:50.990000
normal_cluster,application_1758535431786_23459,0 days 00:03:36.841000
normal_cluster,application_1758535431786_23495,0 days 00:00:19.749000
normal_cluster,application_1758535431786_23438,0 days 00:06:11.617000
normal_cluster,application_1758535431786_23490,0 days 00:01:18.013000
